Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,Leonard,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,405
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,Allan L,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,413
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Throwaway,Vickroy,Anonymous,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,417
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Defense,D,,,M Smith,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,451
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,Leonard,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,468
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,Allan L,A Olsen,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,471
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,A Olsen,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,478
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Catch,Bush,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,482
2017-05-27 18:58,,Jacksonville Cannons,83,O,2,2,Offense,Goal,Allan L,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,486
2017-05-27 18:58,,Jacksonville Cannons,58,D,3,2,Defense,Pull,,,Parker,5.77,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,543
2017-05-27 18:58,,Jacksonville Cannons,58,D,3,2,Defense,Throwaway,,,Anonymous,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,568
2017-05-27 18:58,,Jacksonville Cannons,58,D,3,2,Offense,Catch,Parker,Lally,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,595
2017-05-27 18:58,,Jacksonville Cannons,58,D,3,2,Offense,Goal,Lally,Kelvin,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,599
2017-05-27 18:58,,Jacksonville Cannons,41,D,3,3,Defense,Pull,,,Thor,5.215,Sperling,Sun,Knowles,Thor,Staber,Sears,Gainer,,,,,,,,,,,,,,,,,,,,,,630
2017-05-27 18:58,,Jacksonville Cannons,41,D,3,3,Defense,Goal,,,Anonymous,,Sperling,Sun,Knowles,Thor,Staber,Sears,Gainer,,,,,,,,,,,,,,,,,,,,,,669
2017-05-27 18:58,,Jacksonville Cannons,33,O,3,4,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,723
2017-05-27 18:58,,Jacksonville Cannons,33,O,3,4,Offense,Throwaway,Leonard,Anonymous,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,737
2017-05-27 18:58,,Jacksonville Cannons,33,O,3,4,Defense,Goal,,,Anonymous,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,754
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,804
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,Leonard,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,813
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,M Smith,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,816
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,Allan L,A Olsen,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,820
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,A Olsen,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,824
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Catch,Vickroy,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,828
2017-05-27 18:58,,Jacksonville Cannons,31,O,4,4,Offense,Goal,Allan L,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,833
2017-05-27 18:58,,Jacksonville Cannons,18,D,4,5,Defense,Pull,,,Parker,5.987,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,884
2017-05-27 18:58,,Jacksonville Cannons,18,D,4,5,Defense,Goal,,,Anonymous,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,900
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,948
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,Leonard,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,956
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,Bush,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,960
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,A Taylor,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,963
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,M Smith,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,966
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,Vickroy,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,970
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,M Smith,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,974
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,Vickroy,A Olsen,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,977
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Catch,A Olsen,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,981
2017-05-27 18:58,,Jacksonville Cannons,39,O,5,5,Offense,Goal,Leonard,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,985
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Defense,Pull,,,Parker,7.18,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1041
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Defense,Throwaway,,,Anonymous,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1048
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Parker,Kelvin,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1084
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Kelvin,Trenton,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1088
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Trenton,C Olsen,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1095
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Throwaway,C Olsen,Anonymous,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1099
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Defense,D,,,Kelvin,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1103
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,JP Burns,Lally,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1122
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Lally,C Olsen,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1126
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,C Olsen,JP Burns,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1130
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,JP Burns,C Olsen,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1134
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,C Olsen,Lally,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1138
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Lally,C Olsen,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1142
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,C Olsen,Parker,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1146
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Parker,Trenton,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1150
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Catch,Trenton,JP Burns,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1154
2017-05-27 18:58,,Jacksonville Cannons,119,D,6,5,Offense,Goal,JP Burns,Kelvin,,,JP Burns,Trenton,Lally,Kelvin,Staber,Parker,C Olsen,,,,,,,,,,,,,,,,,,,,,,1158
2017-05-27 18:58,,Jacksonville Cannons,11,D,6,6,Defense,Pull,,,Lally,6.399,Sperling,Sun,Lally,Knowles,Thor,Sears,Gainer,,,,,,,,,,,,,,,,,,,,,,1203
2017-05-27 18:58,,Jacksonville Cannons,11,D,6,6,Defense,Goal,,,Anonymous,,Sperling,Sun,Lally,Knowles,Thor,Sears,Gainer,,,,,,,,,,,,,,,,,,,,,,1212
2017-05-27 18:58,,Jacksonville Cannons,93,O,6,7,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1261
2017-05-27 18:58,,Jacksonville Cannons,93,O,6,7,Offense,Catch,Leonard,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1270
2017-05-27 18:58,,Jacksonville Cannons,93,O,6,7,Offense,Throwaway,A Taylor,Anonymous,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1278
2017-05-27 18:58,,Jacksonville Cannons,93,O,6,7,Defense,Goal,,,Anonymous,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1352
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Allan L,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1403
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Bush,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1412
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1415
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Leonard,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1419
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Vickroy,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1422
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Leonard,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1426
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,M Smith,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1430
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Bush,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1434
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Vickroy,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1438
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,A Taylor,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1441
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Vickroy,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1444
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Offense,Catch,Leonard,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1465
2017-05-27 18:58,,Jacksonville Cannons,78,O,6,7,Cessation,EndOfFirstQuarter,,,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1479
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Allan L,Leonard,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1647
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Leonard,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1657
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,A Taylor,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1662
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Throwaway,Allan L,Anonymous,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1670
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Defense,D,,,Allan L,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1695
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Allan L,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1698
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,A Taylor,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1701
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Allan L,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1704
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,M Smith,Vickroy,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1708
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Vickroy,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1712
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,M Smith,A Olsen,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1734
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,A Olsen,M Smith,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1738
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,M Smith,Allan L,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1742
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Catch,Allan L,A Taylor,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1746
2017-05-27 18:58,,Jacksonville Cannons,105,O,7,7,Offense,Goal,A Taylor,Bush,,,A Taylor,Bush,Allan L,A Olsen,Leonard,Vickroy,M Smith,,,,,,,,,,,,,,,,,,,,,,1750
